length,common_edges,common_nodes,common_edges_mean,common_nodes_mean
337640.6872828379,0.29,0.51,0.23592000000000002,0.5454100000000001
328562.5454419347,0.325,0.52,0.24872000000000002,0.5423800000000001
361273.9018276341,0.325,0.55,0.22926,0.54044
344347.4945543996,0.24,0.5,0.24334500000000003,0.5442
336739.2169715645,0.23,0.52,0.24031,0.54192
332801.74908433866,0.28,0.5,0.24165,0.5401900000000001
351530.5013259106,0.275,0.51,0.23578000000000002,0.5425599999999999
352391.3546570175,0.235,0.52,0.239065,0.539
350996.48863051634,0.22,0.55,0.23636500000000002,0.54498
349862.08063643565,0.175,0.54,0.240695,0.5435999999999999
351974.34014858014,0.29,0.54,0.24791500000000002,0.54273
341954.086616621,0.265,0.51,0.24116,0.54361
348118.1555117008,0.25,0.51,0.242065,0.54153
360638.08087899943,0.305,0.54,0.23868,0.5444499999999999
335512.7665028096,0.335,0.54,0.2414,0.54104
336218.31297764846,0.26,0.51,0.23972000000000002,0.5414200000000001
369208.2897310767,0.325,0.5,0.24319500000000002,0.54098
349898.4058260253,0.295,0.64,0.22938000000000003,0.5395999999999999
355180.83856343536,0.295,0.6,0.23537,0.5412899999999999
354927.9002651454,0.355,0.5,0.24378999999999998,0.54373
344565.7646373488,0.325,0.5,0.24321,0.54138
342108.5622933049,0.365,0.54,0.236235,0.54268
347404.53571907274,0.325,0.57,0.24797,0.54365
351061.55798525596,0.31,0.56,0.24152500000000002,0.5374800000000001
354231.19887524296,0.33,0.55,0.24321,0.5446
356089.1617068039,0.285,0.53,0.2243,0.54199
358617.02971829416,0.325,0.55,0.23294499999999999,0.5411900000000001
351007.88249286084,0.305,0.58,0.24072,0.54295
356305.3271907395,0.28,0.58,0.22348500000000002,0.5401100000000001
335048.47711264493,0.275,0.56,0.24627,0.5464600000000001
335781.6177055312,0.18,0.54,0.240515,0.54146
